"Num_Acc","an","mois","jour","lum","agg","dep"
"201800047976",18,9,28,"1","1",590
"201800047977",18,9,17,"3","1",620
"201800047978",18,10,11,"1","1",590
"201800047979",18,10,12,"1","1",620
"201800047980",18,10,14,"3","1",620
"201800047981",18,10,19,"1","1",590
"201800047982",18,10,31,"1","1",590
"201800047983",18,10,30,"3","1",590
"201800047984",18,10,26,"1","1",590
"201800047985",18,11,7,"1","1",590
"201800047986",18,11,16,"3","1",590
"201800047987",18,11,16,"2","1",590
"201800047988",18,11,18,"1","1",590
"201800047989",18,11,17,"1","1",590
"201800047990",18,11,17,"1","1",590
"201800047991",18,11,23,"2","1",590
"201800047992",18,11,30,"3","1",590
"201800047993",18,12,3,"2","1",590
"201800047994",18,12,4,"1","1",590
"201800047995",18,12,13,"3","1",620
"201800047996",18,12,15,"3","1",620
"201800047997",18,12,11,"3","1",590
"201800047998",18,12,26,"3","1",590
"201800047999",18,12,27,"3","1",620
"201800048000",18,12,27,"3","1",590
"201800048001",18,1,1,"2","2",690
"201800048002",18,1,1,"5","2",690
"201800048003",18,1,1,"5","2",690
"201800048004",18,1,2,"5","2",690
"201800048005",18,1,3,"2","2",690
"201800048006",18,1,3,"5","2",690
"201800048007",18,1,4,"5","2",690
"201800048008",18,1,4,"5","2",690
"201800048009",18,1,5,"1","2",690
"201800048010",18,1,5,"1","2",690
"201800048011",18,1,8,"5","2",690
"201800048012",18,1,9,"5","2",690
"201800048013",18,1,9,"1","2",690
"201800048014",18,1,9,"1","2",690
"201800048015",18,1,9,"2","2",690
"201800048016",18,1,9,"5","2",690
"201800048017",18,1,10,"1","2",690
"201800048018",18,1,10,"1","2",690
"201800048019",18,1,10,"1","2",690
"201800048020",18,1,10,"1","2",690
"201800048021",18,1,11,"1","2",690
"201800048022",18,1,11,"5","2",690
"201800048023",18,1,11,"1","2",690
"201800048024",18,1,11,"5","2",690
"201800048025",18,1,12,"1","2",690
"201800048026",18,1,13,"5","2",690
"201800048027",18,1,13,"5","2",690
"201800048028",18,1,14,"5","2",690
"201800048029",18,1,14,"5","2",690
"201800048030",18,1,15,"5","2",690
"201800048031",18,1,15,"1","2",690
"201800048032",18,1,16,"1","2",690
"201800048033",18,1,17,"1","2",690
"201800048034",18,1,18,"2","2",690
"201800048035",18,1,19,"5","2",690
"201800048036",18,1,19,"1","2",690
"201800048037",18,1,5,"5","2",690
"201800048038",18,1,19,"5","2",690
"201800048039",18,1,19,"5","2",690
"201800048040",18,1,19,"5","2",690
"201800048041",18,1,20,"1","2",690
"201800048042",18,1,20,"5","2",690
"201800048043",18,1,22,"2","1",690
"201800048044",18,1,22,"2","2",690
"201800048045",18,1,22,"2","2",690
"201800048046",18,1,23,"1","2",690
"201800048047",18,1,23,"1","2",690
"201800048048",18,1,24,"1","2",690
"201800048049",18,1,25,"1","2",690
"201800048050",18,1,26,"5","2",690
"201800048051",18,1,25,"1","2",690
"201800048052",18,1,26,"1","2",690
"201800048053",18,1,26,"2","2",690
"201800048054",18,1,26,"5","2",690
"201800048055",18,1,28,"1","2",690
"201800048056",18,1,29,"1","2",690
"201800048057",18,1,29,"5","2",690
"201800048058",18,1,30,"5","2",690
"201800048059",18,1,30,"3","2",690
"201800048060",18,1,31,"1","2",690
"201800048061",18,1,31,"1","2",690
"201800048062",18,1,31,"1","2",690
"201800048063",18,2,1,"1","2",690
"201800048064",18,2,1,"1","2",690
"201800048065",18,2,2,"2","2",690
"201800048066",18,2,2,"1","2",690
"201800048067",18,2,2,"1","2",690
"201800048068",18,2,5,"1","2",690
"201800048069",18,2,5,"1","2",690
"201800048070",18,2,5,"5","2",690
"201800048071",18,2,6,"1","2",690
"201800048072",18,2,6,"1","2",690
"201800048073",18,2,7,"1","2",690
"201800048074",18,2,7,"5","2",690
"201800048075",18,2,8,"1","2",690
"201800048076",18,2,8,"2","2",690
"201800048077",18,2,8,"5","2",690
"201800048078",18,2,6,"1","2",690
"201800048079",18,2,9,"1","2",690
"201800048080",18,2,9,"5","2",690
"201800048081",18,2,11,"5","2",690
"201800048082",18,2,12,"5","2",690
"201800048083",18,2,12,"5","2",690
"201800048084",18,2,13,"1","2",690
"201800048085",18,2,13,"1","2",690
"201800048086",18,2,13,"1","2",690
"201800048087",18,2,13,"1","2",690
"201800048088",18,2,8,"1","2",690
"201800048089",18,2,14,"1","2",690
"201800048090",18,2,14,"1","2",690
"201800048091",18,2,14,"2","2",690
"201800048092",18,2,19,"2","2",690
"201800048093",18,2,19,"2","2",690
"201800048094",18,2,20,"1","2",690
"201800048095",18,2,21,"5","2",690
"201800048096",18,2,21,"1","2",690
"201800048097",18,2,21,"1","2",690
"201800048098",18,2,21,"1","2",690
"201800048099",18,2,21,"5","2",690
"201800048100",18,2,22,"5","2",690
"201800048101",18,2,19,"5","2",690
"201800048102",18,1,31,"1","2",690
"201800048103",18,2,24,"1","2",690
"201800048104",18,2,26,"1","2",690
"201800048105",18,2,26,"1","2",690
"201800048106",18,2,27,"1","2",690
"201800048107",18,2,27,"1","2",690
"201800048108",18,2,28,"1","2",690
"201800048109",18,3,1,"1","2",690
"201800048110",18,3,1,"1","2",690
"201800048111",18,3,2,"1","2",690
"201800048112",18,3,2,"5","2",690
"201800048113",18,3,3,"5","2",690
"201800048114",18,3,4,"5","2",690
"201800048115",18,3,4,"5","2",690
"201800048116",18,3,3,"1","2",690
"201800048117",18,3,6,"1","2",690
"201800048118",18,3,7,"5","2",690
"201800048119",18,3,8,"1","2",690
"201800048120",18,3,9,"1","2",690
"201800048121",18,3,9,"1","2",690
"201800048122",18,3,10,"5","2",690
"201800048123",18,3,10,"1","2",690
"201800048124",18,3,10,"1","2",690
"201800048125",18,3,10,"1","2",690
"201800048126",18,3,12,"1","2",690
"201800048127",18,3,13,"5","2",690
"201800048128",18,3,13,"1","2",690
"201800048129",18,3,13,"1","2",690
"201800048130",18,3,15,"1","2",690
"201800048131",18,3,16,"2","2",690
"201800048132",18,3,17,"5","2",690
"201800048133",18,3,19,"1","2",690
"201800048134",18,3,19,"5","2",690
"201800048135",18,3,20,"1","2",690
"201800048136",18,3,21,"2","2",690
"201800048137",18,3,16,"1","2",690
"201800048138",18,3,22,"1","2",690
"201800048139",18,3,22,"1","2",690
"201800048140",18,3,22,"1","2",690
"201800048141",18,3,22,"1","2",690
"201800048142",18,3,22,"1","2",690
"201800048143",18,3,21,"1","2",690
"201800048144",18,3,23,"1","2",690
"201800048145",18,3,20,"1","2",690
"201800048146",18,3,22,"5","2",690
"201800048147",18,3,24,"1","2",690
"201800048148",18,3,24,"1","1",690
"201800048149",18,3,24,"1","2",690
"201800048150",18,3,24,"1","2",690
"201800048151",18,3,22,"1","2",690
"201800048152",18,3,27,"1","2",690
"201800048153",18,3,27,"1","2",690
"201800048154",18,3,28,"1","2",690
"201800048155",18,3,28,"1","2",690
"201800048156",18,3,29,"1","2",690
"201800048157",18,3,29,"1","2",690
"201800048158",18,3,31,"1","2",690
"201800048159",18,4,1,"1","2",690
"201800048160",18,4,1,"5","2",690
"201800048161",18,4,3,"1","2",690
"201800048162",18,4,4,"1","2",690
"201800048163",18,4,4,"1","2",690
"201800048164",18,4,4,"1","2",690
"201800048165",18,4,6,"5","2",690
"201800048166",18,4,6,"1","2",690
"201800048167",18,3,25,"5","2",690
"201800048168",18,4,6,"1","1",690
"201800048169",18,4,6,"1","2",690
"201800048170",18,4,6,"1","2",690
"201800048171",18,4,8,"1","2",690
"201800048172",18,4,10,"1","2",690
"201800048173",18,4,11,"5","2",690
"201800048174",18,4,11,"1","2",690
"201800048175",18,4,12,"1","2",690
"201800048176",18,4,12,"1","2",690
"201800048177",18,4,15,"5","2",690
"201800048178",18,4,17,"1","2",690
"201800048179",18,4,17,"1","2",690
"201800048180",18,4,18,"1","2",690
"201800048181",18,4,18,"1","1",690
"201800048182",18,4,18,"1","2",690
"201800048183",18,4,18,"1","2",690
"201800048184",18,4,19,"1","2",690
"201800048185",18,4,20,"1","2",690
"201800048186",18,4,20,"5","2",690
"201800048187",18,4,21,"5","2",690
"201800048188",18,4,21,"1","2",690
"201800048189",18,4,21,"1","2",690
"201800048190",18,4,21,"1","2",690
"201800048191",18,4,21,"1","2",690
"201800048192",18,4,22,"1","2",690
"201800048193",18,4,22,"5","2",690
"201800048194",18,4,23,"1","2",690
"201800048195",18,4,23,"1","2",690
"201800048196",18,4,24,"1","2",690
"201800048197",18,4,24,"2","2",690
"201800048198",18,4,25,"1","2",690
"201800048199",18,4,25,"1","2",690
"201800048200",18,4,25,"1","2",690
"201800048201",18,4,26,"1","2",690
"201800048202",18,4,26,"1","1",690
"201800048203",18,4,27,"1","2",690
"201800048204",18,4,27,"1","2",690
"201800048205",18,4,26,"1","2",690
"201800048206",18,4,27,"1","2",690
"201800048207",18,4,28,"1","2",690
"201800048208",18,4,28,"1","2",690
"201800048209",18,4,28,"1","2",690
"201800048210",18,4,29,"5","2",690
"201800048211",18,4,29,"5","2",690
"201800048212",18,4,30,"1","2",690
"201800048213",18,4,30,"1","2",690
"201800048214",18,4,30,"1","2",690
"201800048215",18,4,30,"1","2",690
"201800048216",18,5,1,"1","2",690
"201800048217",18,5,2,"1","2",690
"201800048218",18,5,2,"1","2",690
"201800048219",18,5,3,"1","2",690
"201800048220",18,5,4,"1","2",690
"201800048221",18,3,17,"5","2",690
"201800048222",18,5,4,"1","2",690
"201800048223",18,5,4,"1","2",690
"201800048224",18,5,4,"1","2",690
"201800048225",18,5,5,"1","2",690
"201800048226",18,5,6,"5","2",690
"201800048227",18,5,6,"1","2",690
"201800048228",18,5,6,"1","2",690
"201800048229",18,5,7,"1","2",690
"201800048230",18,5,7,"1","2",690
"201800048231",18,5,7,"1","2",690
"201800048232",18,5,8,"1","2",690
"201800048233",18,5,8,"5","2",690
"201800048234",18,5,9,"1","2",690
"201800048235",18,5,9,"1","2",690
"201800048236",18,5,9,"2","2",690
"201800048237",18,5,10,"4","2",690
"201800048238",18,5,11,"2","2",690
"201800048239",18,5,13,"5","2",690
"201800048240",18,5,14,"3","1",690
"201800048241",18,5,14,"1","2",690
"201800048242",18,5,14,"1","2",690
"201800048243",18,5,14,"1","2",690
"201800048244",18,5,14,"1","2",690
"201800048245",18,5,14,"1","2",690
"201800048246",18,5,15,"1","2",690
"201800048247",18,5,16,"1","2",690
"201800048248",18,5,16,"1","2",690
"201800048249",18,5,16,"1","2",690
"201800048250",18,5,18,"1","2",690
"201800048251",18,5,18,"1","2",690
"201800048252",18,5,18,"1","2",690
"201800048253",18,5,18,"1","2",690
"201800048254",18,5,19,"5","1",690
"201800048255",18,5,19,"5","2",690
"201800048256",18,5,19,"1","2",690
"201800048257",18,5,19,"1","2",690
"201800048258",18,5,19,"1","2",690
"201800048259",18,5,21,"5","2",690
"201800048260",18,5,21,"5","2",690
"201800048261",18,5,21,"1","2",690
"201800048262",18,5,22,"1","2",690
"201800048263",18,5,22,"1","2",690
"201800048264",18,5,22,"5","2",690
"201800048265",18,5,23,"1","2",690
"201800048266",18,5,18,"1","2",690
"201800048267",18,5,23,"1","2",690
"201800048268",18,5,23,"1","2",690
"201800048269",18,5,24,"5","2",690
"201800048270",18,5,24,"1","2",690
"201800048271",18,5,24,"1","2",690
"201800048272",18,5,24,"1","2",690
"201800048273",18,5,25,"1","2",690
"201800048274",18,5,25,"1","2",690
"201800048275",18,5,26,"1","2",690
"201800048276",18,5,26,"1","2",690
"201800048277",18,5,26,"5","2",690
"201800048278",18,5,27,"1","2",690
"201800048279",18,5,29,"1","2",690
"201800048280",18,5,29,"1","2",690
"201800048281",18,5,29,"1","2",690
"201800048282",18,5,29,"1","2",690
"201800048283",18,5,29,"1","1",690
"201800048284",18,5,30,"1","2",690
"201800048285",18,5,30,"1","2",690
"201800048286",18,5,29,"1","2",690
"201800048287",18,5,30,"1","2",690
"201800048288",18,5,30,"1","2",690
"201800048289",18,5,31,"1","2",690
"201800048290",18,6,1,"1","2",690
"201800048291",18,6,1,"1","2",690
"201800048292",18,6,2,"5","2",690
"201800048293",18,6,2,"1","2",690
"201800048294",18,6,3,"1","2",690
"201800048295",18,6,3,"5","2",690
"201800048296",18,6,4,"1","2",690
"201800048297",18,6,4,"1","2",690
"201800048298",18,6,4,"1","2",690
"201800048299",18,6,4,"2","2",690
"201800048300",18,6,5,"5","2",690
"201800048301",18,6,5,"5","2",690
"201800048302",18,6,5,"1","2",690
"201800048303",18,6,5,"2","2",690
"201800048304",18,6,5,"1","2",690
"201800048305",18,6,5,"1","2",690
"201800048306",18,6,6,"1","2",690
"201800048307",18,6,6,"1","2",690
"201800048308",18,6,6,"2","2",690
"201800048309",18,6,7,"1","2",690
"201800048310",18,6,8,"1","2",690
"201800048311",18,6,8,"1","2",690
"201800048312",18,6,8,"1","2",690
"201800048313",18,6,9,"5","2",690
"201800048314",18,6,9,"1","2",690
"201800048315",18,6,9,"1","2",690
"201800048316",18,6,8,"1","2",690
"201800048317",18,6,11,"1","2",690
"201800048318",18,6,8,"1","2",690
"201800048319",18,6,12,"1","2",690
"201800048320",18,6,12,"3","2",690
"201800048321",18,6,13,"1","2",690
"201800048322",18,6,13,"1","2",690
"201800048323",18,6,14,"5","2",690
"201800048324",18,6,14,"5","2",690
"201800048325",18,6,14,"1","2",690
"201800048326",18,6,14,"1","2",690
"201800048327",18,6,14,"1","2",690
"201800048328",18,6,14,"1","2",690
"201800048329",18,6,14,"1","2",690
"201800048330",18,6,15,"1","2",690
"201800048331",18,6,14,"1","2",690
"201800048332",18,6,15,"1","2",690
"201800048333",18,6,15,"1","2",690
"201800048334",18,6,16,"1","2",690
"201800048335",18,6,16,"1","2",690
"201800048336",18,6,16,"5","2",690
"201800048337",18,6,17,"5","2",690
"201800048338",18,6,16,"2","2",690
"201800048339",18,6,17,"5","2",690
"201800048340",18,6,18,"1","2",690
"201800048341",18,6,18,"1","2",690
"201800048342",18,6,18,"1","2",690
"201800048343",18,6,18,"5","2",690
"201800048344",18,6,19,"1","2",690
"201800048345",18,6,19,"1","2",690
"201800048346",18,6,19,"1","2",690
"201800048347",18,6,20,"1","2",690
"201800048348",18,6,20,"1","2",690
"201800048349",18,6,20,"1","2",690
"201800048350",18,6,20,"1","2",690
"201800048351",18,6,20,"2","2",690
"201800048352",18,6,21,"1","2",690
"201800048353",18,6,21,"1","2",690
"201800048354",18,6,22,"1","2",690
"201800048355",18,6,21,"1","2",690
"201800048356",18,6,22,"1","2",690
"201800048357",18,6,23,"1","2",690
"201800048358",18,6,24,"2","2",690
"201800048359",18,6,24,"2","2",690
"201800048360",18,6,25,"1","2",690
"201800048361",18,6,25,"1","2",690
"201800048362",18,6,26,"1","2",690
"201800048363",18,6,26,"1","2",690
"201800048364",18,6,26,"1","2",690
"201800048365",18,6,26,"1","2",690
"201800048366",18,6,28,"1","2",690
"201800048367",18,6,28,"1","2",690
"201800048368",18,6,28,"1","2",690
"201800048369",18,6,29,"1","2",690
"201800048370",18,6,29,"1","2",690
"201800048371",18,6,29,"1","2",690
"201800048372",18,6,30,"1","2",690
"201800048373",18,6,30,"1","2",690
"201800048374",18,6,30,"5","2",690
"201800048375",18,7,2,"1","2",690
"201800048376",18,7,2,"1","2",690
"201800048377",18,7,2,"1","2",690
"201800048378",18,7,2,"1","2",690
"201800048379",18,7,3,"1","2",690
"201800048380",18,7,3,"1","2",690
"201800048381",18,7,4,"1","2",690
"201800048382",18,7,4,"1","2",690
"201800048383",18,7,4,"5","2",690
"201800048384",18,7,5,"1","2",690
"201800048385",18,7,5,"1","2",690
"201800048386",18,7,5,"1","2",690
"201800048387",18,7,5,"5","2",690
"201800048388",18,7,6,"1","2",690
"201800048389",18,7,8,"5","2",690
"201800048390",18,7,8,"5","2",690
"201800048391",18,7,9,"1","2",690
"201800048392",18,7,10,"1","2",690
"201800048393",18,7,10,"1","2",690
"201800048394",18,7,7,"5","2",690
"201800048395",18,7,10,"1","2",690
"201800048396",18,7,10,"1","2",690
"201800048397",18,7,11,"5","2",690
"201800048398",18,7,11,"1","2",690
"201800048399",18,7,12,"1","2",690
"201800048400",18,7,12,"1","2",690
"201800048401",18,7,12,"1","2",690
"201800048402",18,7,12,"1","2",690
"201800048403",18,7,12,"5","2",690
"201800048404",18,7,13,"1","2",690
"201800048405",18,7,13,"2","2",690
"201800048406",18,7,13,"5","2",690
"201800048407",18,7,14,"1","2",690
"201800048408",18,7,14,"1","2",690
"201800048409",18,7,14,"1","2",690
"201800048410",18,7,14,"1","2",690
"201800048411",18,7,15,"1","1",690
"201800048412",18,7,15,"5","2",690
"201800048413",18,7,16,"5","2",690
"201800048414",18,7,16,"1","2",690
"201800048415",18,7,17,"5","2",690
"201800048416",18,7,19,"1","2",690
"201800048417",18,7,21,"1","2",690
"201800048418",18,7,21,"5","2",690
"201800048419",18,7,22,"1","2",690
"201800048420",18,7,22,"1","2",690
"201800048421",18,7,23,"1","2",690
"201800048422",18,7,23,"1","2",690
"201800048423",18,7,23,"1","2",690
"201800048424",18,7,23,"2","2",690
"201800048425",18,7,25,"5","2",690
"201800048426",18,7,26,"1","2",690
"201800048427",18,7,26,"1","2",690
"201800048428",18,7,26,"1","2",690
"201800048429",18,7,18,"2","2",690
"201800048430",18,7,26,"1","2",690
"201800048431",18,7,27,"5","1",690
"201800048432",18,7,27,"1","2",690
"201800048433",18,7,26,"1","2",690
"201800048434",18,7,27,"5","2",690
"201800048435",18,7,28,"1","2",690
"201800048436",18,7,28,"1","2",690
"201800048437",18,7,29,"1","2",690
"201800048438",18,7,29,"1","2",690
"201800048439",18,7,27,"1","2",690
"201800048440",18,7,31,"1","2",690
"201800048441",18,7,31,"1","2",690
"201800048442",18,7,31,"1","1",690
"201800048443",18,8,1,"1","2",690
"201800048444",18,8,3,"1","2",690
"201800048445",18,8,3,"1","2",690
"201800048446",18,8,3,"1","2",690
"201800048447",18,8,3,"5","2",690
"201800048448",18,8,3,"1","2",690
"201800048449",18,8,5,"1","2",690
"201800048450",18,8,5,"1","2",690
"201800048451",18,8,5,"1","2",690
"201800048452",18,8,7,"1","2",690
"201800048453",18,8,9,"2","2",690
"201800048454",18,8,8,"1","2",690
"201800048455",18,8,10,"1","2",690
"201800048456",18,8,10,"1","2",690
"201800048457",18,8,11,"2","2",690
"201800048458",18,8,12,"5","2",690
"201800048459",18,8,13,"1","2",690
"201800048460",18,8,14,"1","2",690
"201800048461",18,8,14,"5","2",690
"201800048462",18,8,14,"5","2",690
"201800048463",18,8,16,"5","2",690
"201800048464",18,8,16,"5","2",690
"201800048465",18,8,17,"5","2",690
"201800048466",18,8,4,"5","2",690
"201800048467",18,8,19,"1","2",690
"201800048468",18,8,19,"1","2",690
"201800048469",18,8,20,"1","2",690
"201800048470",18,8,20,"1","2",690
"201800048471",18,8,20,"2","2",690
"201800048472",18,8,21,"2","2",690
"201800048473",18,8,22,"1","2",690
"201800048474",18,8,2,"5","2",690
"201800048475",18,8,23,"1","2",690
"201800048476",18,8,24,"1","2",690
"201800048477",18,8,26,"1","2",690
"201800048478",18,8,26,"5","2",690
"201800048479",18,8,27,"1","2",690
"201800048480",18,8,27,"1","2",690
"201800048481",18,8,28,"5","2",690
"201800048482",18,8,29,"1","2",690
"201800048483",18,8,31,"1","2",690
"201800048484",18,8,31,"1","2",690
"201800048485",18,9,1,"5","2",690
"201800048486",18,9,1,"1","2",690
"201800048487",18,9,1,"1","2",690
"201800048488",18,9,1,"1","2",690
"201800048489",18,9,1,"2","2",690
"201800048490",18,9,2,"1","2",690
"201800048491",18,8,28,"1","2",690
"201800048492",18,9,3,"1","2",690
"201800048493",18,9,3,"1","2",690
"201800048494",18,9,4,"1","2",690
"201800048495",18,9,4,"1","2",690
"201800048496",18,9,5,"1","2",690
"201800048497",18,9,6,"2","2",690
"201800048498",18,9,6,"1","2",690
"201800048499",18,9,6,"1","2",690
"201800048500",18,9,6,"1","2",690
"201800048501",18,9,6,"5","2",690
"201800048502",18,9,6,"5","2",690
"201800048503",18,9,7,"1","2",690
"201800048504",18,9,7,"1","2",690
"201800048505",18,9,7,"1","2",690
"201800048506",18,9,7,"1","2",690
"201800048507",18,9,8,"5","2",690
"201800048508",18,9,9,"1","2",690
"201800048509",18,9,10,"1","2",690
"201800048510",18,9,11,"1","2",690
"201800048511",18,9,11,"1","2",690
"201800048512",18,9,12,"1","2",690
"201800048513",18,9,3,"1","2",690
"201800048514",18,9,13,"1","2",690
"201800048515",18,9,14,"5","2",690
"201800048516",18,9,14,"1","2",690
"201800048517",18,9,13,"1","2",690
"201800048518",18,9,14,"5","2",690
"201800048519",18,9,15,"1","2",690
"201800048520",18,9,15,"1","2",690
"201800048521",18,9,15,"5","2",690
"201800048522",18,9,16,"5","2",690
"201800048523",18,9,17,"5","2",690
"201800048524",18,9,18,"1","2",690
"201800048525",18,9,18,"1","2",690
"201800048526",18,9,18,"2","2",690
"201800048527",18,9,18,"5","1",690
"201800048528",18,9,19,"1","2",690
"201800048529",18,9,19,"1","2",690
"201800048530",18,9,19,"1","2",690
"201800048531",18,9,19,"5","2",690
